time,open,high,low,close,tick_volume,spread,real_volume
2026-05-01 10:10:00,4593.0,4596.33,4592.47,4595.87,851,42,0
2026-05-01 10:15:00,4595.88,4597.99,4594.5,4595.77,783,42,0
2026-05-01 10:20:00,4595.93,4596.46,4585.13,4591.12,1007,42,0
2026-05-01 10:25:00,4590.96,4593.03,4587.54,4592.21,815,42,0
2026-05-01 10:30:00,4592.41,4592.41,4583.53,4585.6,940,42,0
2026-05-01 10:35:00,4585.7,4589.84,4584.11,4584.78,867,42,0
2026-05-01 10:40:00,4584.77,4587.0,4584.17,4585.3,689,42,0
2026-05-01 10:45:00,4585.25,4585.86,4582.33,4583.45,702,43,0
2026-05-01 10:50:00,4583.66,4584.72,4579.51,4579.51,797,46,0
2026-05-01 10:55:00,4579.52,4581.03,4575.73,4578.07,930,42,0
2026-05-01 11:00:00,4578.35,4582.14,4577.15,4581.55,1015,43,0
2026-05-01 11:05:00,4581.54,4582.43,4579.59,4579.62,882,42,0
2026-05-01 11:10:00,4579.66,4579.78,4573.32,4573.77,956,42,0
2026-05-01 11:15:00,4573.82,4576.79,4570.99,4571.43,937,42,0
2026-05-01 11:20:00,4571.7,4572.75,4568.15,4568.66,902,42,0
2026-05-01 11:25:00,4568.56,4569.16,4566.32,4567.22,904,42,0
2026-05-01 11:30:00,4567.07,4571.79,4566.02,4571.75,814,42,0
2026-05-01 11:35:00,4571.74,4571.98,4566.09,4570.25,837,42,0
2026-05-01 11:40:00,4570.23,4571.3,4568.79,4570.89,662,42,0
2026-05-01 11:45:00,4570.79,4572.44,4568.43,4571.08,653,42,0
2026-05-01 11:50:00,4571.09,4571.09,4565.0,4568.09,736,43,0
2026-05-01 11:55:00,4568.37,4569.48,4567.01,4568.57,669,43,0
2026-05-01 12:00:00,4568.87,4569.09,4564.36,4565.59,752,47,0
2026-05-01 12:05:00,4565.63,4567.48,4564.42,4566.29,612,42,0
2026-05-01 12:10:00,4566.3,4567.57,4564.22,4565.68,620,42,0
2026-05-01 12:15:00,4565.63,4568.15,4564.57,4568.15,614,42,0
2026-05-01 12:20:00,4568.14,4571.21,4568.05,4569.89,700,42,0
2026-05-01 12:25:00,4569.92,4571.01,4567.55,4569.06,655,42,0
2026-05-01 12:30:00,4568.63,4571.88,4567.51,4571.44,765,42,0
2026-05-01 12:35:00,4571.29,4572.9,4569.63,4571.68,563,42,0
2026-05-01 12:40:00,4571.67,4572.34,4569.99,4570.22,506,42,0
2026-05-01 12:45:00,4570.19,4570.6,4567.68,4569.18,574,44,0
2026-05-01 12:50:00,4569.02,4569.96,4560.71,4560.85,753,44,0
2026-05-01 12:55:00,4560.83,4563.82,4560.21,4562.51,814,44,0
2026-05-01 13:00:00,4562.5,4564.2,4561.25,4563.3,602,42,0
2026-05-01 13:05:00,4563.29,4567.84,4563.17,4566.44,558,42,0
2026-05-01 13:10:00,4566.45,4567.68,4564.91,4566.49,560,42,0
2026-05-01 13:15:00,4566.5,4568.79,4566.46,4568.79,498,43,0
2026-05-01 13:20:00,4568.81,4571.8,4568.38,4571.33,544,44,0
2026-05-01 13:25:00,4571.22,4572.52,4570.58,4571.99,508,43,0
2026-05-01 13:30:00,4571.97,4575.88,4570.76,4570.96,713,46,0
2026-05-01 13:35:00,4571.02,4571.38,4567.27,4568.09,577,42,0
2026-05-01 13:40:00,4568.13,4570.43,4567.49,4570.24,592,44,0
2026-05-01 13:45:00,4570.02,4571.95,4568.77,4568.86,580,42,0
2026-05-01 13:50:00,4568.83,4569.14,4566.27,4567.03,550,42,0
2026-05-01 13:55:00,4566.99,4568.59,4566.03,4566.67,599,42,0
2026-05-01 14:00:00,4567.2,4567.79,4563.72,4567.08,863,42,0
2026-05-01 14:05:00,4567.07,4568.8,4564.9,4566.87,657,45,0
2026-05-01 14:10:00,4566.88,4566.91,4562.32,4565.63,775,42,0
